Source,Target,year_of_mission,mission_title,ascend_shuttle,in_orbit,descend_shuttle
435,418,2011,STS-134,STS-134,STS-134,STS-134
435,471,2011,STS-134,STS-134,STS-134,STS-134
435,482,2011,STS-134,STS-134,STS-134,STS-134
435,497,2011,STS-134,STS-134,STS-134,STS-134
471,411,2011,STS-134,STS-134,STS-134,STS-134
471,418,2011,STS-134,STS-134,STS-134,STS-134
471,435,2011,STS-134,STS-134,STS-134,STS-134
471,482,2011,STS-134,STS-134,STS-134,STS-134
471,497,2011,STS-134,STS-134,STS-134,STS-134
482,411,2011,STS-134,STS-134,STS-134,STS-134
482,418,2011,STS-134,STS-134,STS-134,STS-134
482,435,2011,STS-134,STS-134,STS-134,STS-134
482,471,2011,STS-134,STS-134,STS-134,STS-134
482,497,2011,STS-134,STS-134,STS-134,STS-134
497,411,2011,STS-134,STS-134,STS-134,STS-134
497,418,2011,STS-134,STS-134,STS-134,STS-134
497,435,2011,STS-134,STS-134,STS-134,STS-134
497,471,2011,STS-134,STS-134,STS-134,STS-134
497,482,2011,STS-134,STS-134,STS-134,STS-134
416,424,2011,STS-135,STS-135,STS-135,STS-135
416,447,2011,STS-135,STS-135,STS-135,STS-135
416,499,2011,STS-135,STS-135,STS-135,STS-135
424,416,2011,STS-135,STS-135,STS-135,STS-135
424,447,2011,STS-135,STS-135,STS-135,STS-135
424,499,2011,STS-135,STS-135,STS-135,STS-135
447,416,2011,STS-135,STS-135,STS-135,STS-135
447,424,2011,STS-135,STS-135,STS-135,STS-135
447,499,2011,STS-135,STS-135,STS-135,STS-135
499,416,2011,STS-135,STS-135,STS-135,STS-135
499,424,2011,STS-135,STS-135,STS-135,STS-135
499,447,2011,STS-135,STS-135,STS-135,STS-135
422,529,2016,50,Soyuz MS-03,ISS,Soyuz MS-04
422,552,2016,50,Soyuz MS-03,ISS,Soyuz MS-04
529,422,2016,50,Soyuz MS-03,ISS,Soyuz MS-03
529,552,2016,50,Soyuz MS-03,ISS,Soyuz MS-03
552,422,2016,50,Soyuz MS-03,ISS,Soyuz MS-03
552,529,2016,50,Soyuz MS-03,ISS,Soyuz MS-03
425,474,2010,STS-132,STS-132,STS-132,STS-132
425,478,2010,STS-132,STS-132,STS-132,STS-132
425,488,2010,STS-132,STS-132,STS-132,STS-132
425,490,2010,STS-132,STS-132,STS-132,STS-132
425,495,2010,STS-132,STS-132,STS-132,STS-132
474,425,2010,STS-132,STS-132,STS-132,STS-132
474,478,2010,STS-132,STS-132,STS-132,STS-132
474,488,2010,STS-132,STS-132,STS-132,STS-132
474,490,2010,STS-132,STS-132,STS-132,STS-132
474,495,2010,STS-132,STS-132,STS-132,STS-132
478,425,2010,STS-132,STS-132,STS-132,STS-132
478,474,2010,STS-132,STS-132,STS-132,STS-132
478,488,2010,STS-132,STS-132,STS-132,STS-132
478,490,2010,STS-132,STS-132,STS-132,STS-132
478,495,2010,STS-132,STS-132,STS-132,STS-132
488,425,2010,STS-132,STS-132,STS-132,STS-132
488,474,2010,STS-132,STS-132,STS-132,STS-132
488,478,2010,STS-132,STS-132,STS-132,STS-132
488,490,2010,STS-132,STS-132,STS-132,STS-132
488,495,2010,STS-132,STS-132,STS-132,STS-132
490,425,2010,STS-132,STS-132,STS-132,STS-132
490,474,2010,STS-132,STS-132,STS-132,STS-132
490,478,2010,STS-132,STS-132,STS-132,STS-132
490,488,2010,STS-132,STS-132,STS-132,STS-132
490,495,2010,STS-132,STS-132,STS-132,STS-132
495,425,2010,STS-132,STS-132,STS-132,STS-132
495,474,2010,STS-132,STS-132,STS-132,STS-132
495,478,2010,STS-132,STS-132,STS-132,STS-132
495,488,2010,STS-132,STS-132,STS-132,STS-132
495,490,2010,STS-132,STS-132,STS-132,STS-132
426,479,2013,36,Soyuz TMAï¿½ï¿,ISS,Soyuz TMAï¿½ï¿
426,532,2013,36,Soyuz TMAï¿½ï¿,ISS,Soyuz TMAï¿½ï¿
479,426,2013,36,Soyuz TMA-09M,ISS,Soyuz TMA-09M
479,532,2013,36,Soyuz TMA-09M,ISS,Soyuz TMA-09M
532,426,2013,36,Soyuz TMA-09M,ISS,Soyuz TMA-09M
532,479,2013,36,Soyuz TMA-09M,ISS,Soyuz TMA-09M
426,553,2017,51,Soyuz MS-04,ISS,Soyuz MS-04
553,426,2017,51,Soyuz MS-04,ISS,Soyuz MS-04
429,447,2008,STS-126,STS-126,STS-126,STS-126
429,448,2008,STS-126,STS-126,STS-126,STS-126
429,487,2008,STS-126,STS-126,STS-126,STS-126
429,488,2008,STS-126,STS-126,STS-126,STS-126
429,489,2008,STS-126,STS-126,STS-126,STS-126
447,429,2008,STS-126,STS-126,STS-126,STS-126
447,448,2008,STS-126,STS-126,STS-126,STS-126
447,487,2008,STS-126,STS-126,STS-126,STS-126
447,488,2008,STS-126,STS-126,STS-126,STS-126
447,489,2008,STS-126,STS-126,STS-126,STS-126
448,429,2008,STS-126,STS-126,STS-126,STS-126
448,447,2008,STS-126,STS-126,STS-126,STS-126
448,487,2008,STS-126,STS-126,STS-126,STS-126
448,488,2008,STS-126,STS-126,STS-126,STS-126
448,489,2008,STS-126,STS-126,STS-126,STS-126
487,429,2008,STS-126,STS-126,STS-126,STS-126
487,447,2008,STS-126,STS-126,STS-126,STS-126
487,448,2008,STS-126,STS-126,STS-126,STS-126
487,488,2008,STS-126,STS-126,STS-126,STS-126
487,489,2008,STS-126,STS-126,STS-126,STS-126
488,429,2008,STS-126,STS-126,STS-126,STS-126
488,447,2008,STS-126,STS-126,STS-126,STS-126
488,448,2008,STS-126,STS-126,STS-126,STS-126
488,487,2008,STS-126,STS-126,STS-126,STS-126
488,489,2008,STS-126,STS-126,STS-126,STS-126
489,429,2008,STS-126,STS-126,STS-126,STS-126
489,447,2008,STS-126,STS-126,STS-126,STS-126
489,448,2008,STS-126,STS-126,STS-126,STS-126
489,487,2008,STS-126,STS-126,STS-126,STS-126
489,488,2008,STS-126,STS-126,STS-126,STS-126
429,436,2011,30,Soyuz TMA-03M,ISS,Soyuz TMA-03M
429,476,2011,30,Soyuz TMA-03M,ISS,Soyuz TMA-03M
436,429,2012,30,Soyuz TMA-03M,ISS,Soyuz TMA-03M
436,476,2012,30,Soyuz TMA-03M,ISS,Soyuz TMA-03M
476,429,2011,30,Soyuz TMAï¿½ï¿,ISS,Soyuz TMAï¿½ï¿
476,436,2011,30,Soyuz TMAï¿½ï¿,ISS,Soyuz TMAï¿½ï¿
441,442,2005,Shenzhou 6,Shenzhou 6,Shenzhou 6,Shenzhou 6
442,441,2005,Shenzhou 6,Shenzhou 6,Shenzhou 6,Shenzhou 6
442,533,2008,Shenzhou 10,Shenzhou 10,Shenzhou 10,Shenzhou 10
442,534,2008,Shenzhou 10,Shenzhou 10,Shenzhou 10,Shenzhou 10
533,442,2013,Shenzhou 10,Shenzhou 10,Shenzhou 10,Shenzhou 10
533,534,2013,Shenzhou 10,Shenzhou 10,Shenzhou 10,Shenzhou 10
534,442,2013,Shenzhou 10,Shenzhou 10,Shenzhou 10,Shenzhou 10
534,533,2013,Shenzhou 10,Shenzhou 10,Shenzhou 10,Shenzhou 10
455,535,2013,37,Soyuz TMAï¿½ï¿,ISS,Soyuz TMAï¿½ï¿
455,536,2013,37,Soyuz TMAï¿½ï¿,ISS,Soyuz TMAï¿½ï¿
535,455,2013,37,Soyuz TMAï¿½ï¿,ISS,Soyuz TMAï¿½ï¿
535,536,2013,37,Soyuz TMAï¿½ï¿,ISS,Soyuz TMAï¿½ï¿
536,455,2013,37,Soyuz TMA-10M,ISS,Soyuz TMA-10M
536,535,2013,37,Soyuz TMA-10M,ISS,Soyuz TMA-10M
458,513,2014,39,Soyuz TMA-12M,ISS,Soyuz TMA-12M
458,537,2014,39,Soyuz TMA-12M,ISS,Soyuz TMA-12M
513,458,2014,39,Soyuz TMAï¿½ï¿,ISS,Soyuz TMAï¿½ï¿
513,537,2014,39,Soyuz TMAï¿½ï¿,ISS,Soyuz TMAï¿½ï¿
537,458,2014,39,Soyuz TMï¿½ï¿½,ISS,Soyuz TMï¿½ï¿½
537,513,2014,39,Soyuz TMï¿½ï¿½,ISS,Soyuz TMï¿½ï¿½
467,509,2017,52,Soyuz MS-05,ISS,Soyuz MS-05
467,535,2017,52,Soyuz MS-05,ISS,Soyuz MS-05
509,467,2017,52,Soyuz MS-05,ISS,Soyuz MS-05
509,535,2017,52,Soyuz MS-05,ISS,Soyuz MS-05
535,467,2017,52,Soyuz MS-05,ISS,Soyuz MS-05
535,509,2017,52,Soyuz MS-05,ISS,Soyuz MS-05
476,542,2015,44,Soyuz TMAï¿½ï¿,ISS,Soyuz TMAï¿½ï¿
476,543,2015,44,Soyuz TMAï¿½ï¿,ISS,Soyuz TMAï¿½ï¿
542,476,2015,44,Soyuz TMA-17M,ISS,Soyuz TMA-17M
542,543,2015,44,Soyuz TMA-17M,ISS,Soyuz TMA-17M
543,476,2015,44,Soyuz TMA-17M,ISS,Soyuz TMA-17M
543,542,2015,44,Soyuz TMA-17M,ISS,Soyuz TMA-17M
476,547,2018,57,Soyuz MS-11,ISS,Soyuz MS-11
476,559,2018,57,Soyuz MS-11,ISS,Soyuz MS-11
476,560,2018,57,Soyuz MS-11,ISS,Soyuz MS-11
476,561,2018,57,Soyuz MS-11,ISS,Soyuz MS-11
547,476,2019,57,Soyuz MS-10,aborted,aborted
547,559,2019,57,Soyuz MS-10,aborted,aborted
547,560,2019,57,Soyuz MS-10,aborted,aborted
547,561,2019,57,Soyuz MS-10,aborted,aborted
559,476,2018,57,Soyuz MS-10,aborted,aborted
559,547,2018,57,Soyuz MS-10,aborted,aborted
559,560,2018,57,Soyuz MS-10,aborted,aborted
559,561,2018,57,Soyuz MS-10,aborted,aborted
560,476,2018,57,Soyuz MS-11,ISS,Soyuz MS-11
560,547,2018,57,Soyuz MS-11,ISS,Soyuz MS-11
560,559,2018,57,Soyuz MS-11,ISS,Soyuz MS-11
560,561,2018,57,Soyuz MS-11,ISS,Soyuz MS-11
561,476,2018,57,Soyuz MS-11,ISS,Soyuz MS-11
561,547,2018,57,Soyuz MS-11,ISS,Soyuz MS-11
561,559,2018,57,Soyuz MS-11,ISS,Soyuz MS-11
561,560,2018,57,Soyuz MS-11,ISS,Soyuz MS-11
483,484,2008,Shenzhou 7,Shenzhou 7,Shenzhou 7,Shenzhou 7
483,485,2008,Shenzhou 7,Shenzhou 7,Shenzhou 7,Shenzhou 7
484,483,2008,Shenzhou 7,Shenzhou 7,Shenzhou 7,Shenzhou 7
484,485,2008,Shenzhou 7,Shenzhou 7,Shenzhou 7,Shenzhou 7
485,483,2008,Shenzhou 7,Shenzhou 7,Shenzhou 7,Shenzhou 7
485,484,2008,Shenzhou 7,Shenzhou 7,Shenzhou 7,Shenzhou 7
485,527,2012,Shenzhou 9,Shenzhou 9,Shenzhou 9,Shenzhou 9
485,528,2012,Shenzhou 9,Shenzhou 9,Shenzhou 9,Shenzhou 9
527,485,2012,Shenzhou 9,Shenzhou 9,Shenzhou 9,Shenzhou 9
527,528,2012,Shenzhou 9,Shenzhou 9,Shenzhou 9,Shenzhou 9
528,485,2012,Shenzhou 9,Shenzhou 9,Shenzhou 9,Shenzhou 9
528,527,2012,Shenzhou 9,Shenzhou 9,Shenzhou 9,Shenzhou 9
485,550,2016,Shenzhou 11,Shenzhou 11,Shenzhou 11,Shenzhou 11
550,485,2016,Shenzhou 11,Shenzhou 11,Shenzhou 11,Shenzhou 11
489,522,2016,49,Soyuz MS-02,ISS,Soyuz MS-02
489,551,2016,49,Soyuz MS-02,ISS,Soyuz MS-02
522,489,2016,49,Soyuz MS-02,ISS,Soyuz MS-02
522,551,2016,49,Soyuz MS-02,ISS,Soyuz MS-02
551,489,2016,49,Soyuz MS-02,ISS,Soyuz MS-02
551,522,2016,49,Soyuz MS-02,ISS,Soyuz MS-02
491,531,2017,53,Soyuz MS-06,ISS,Soyuz MS-06
491,554,2017,53,Soyuz MS-06,ISS,Soyuz MS-06
531,491,2017,53,Soyuz MS-06,ISS,Soyuz TMA-08M
531,554,2017,53,Soyuz MS-06,ISS,Soyuz TMA-08M
554,491,2017,53,Soyuz MS-06,ISS,Soyuz MS-06
554,531,2017,53,Soyuz MS-06,ISS,Soyuz MS-06
492,497,2018,55,Soyuz MS-08,ISS,Soyuz MS-08
492,537,2018,55,Soyuz MS-08,ISS,Soyuz MS-08
497,492,2018,55,Soyuz MS-08,ISS,Soyuz MS-08
497,537,2018,55,Soyuz MS-08,ISS,Soyuz MS-08
537,492,2018,55,Soyuz MS-08,ISS,Soyuz MS-08
537,497,2018,55,Soyuz MS-08,ISS,Soyuz MS-08
503,529,2012,33,Soyuz TMA-06M,ISS,Soyuz TMA-06M
503,530,2012,33,Soyuz TMA-06M,ISS,Soyuz TMA-06M
529,503,2012,33,Soyuz TMAï¿½ï¿,ISS,Soyuz TMAï¿½ï¿
529,530,2012,33,Soyuz TMAï¿½ï¿,ISS,Soyuz TMAï¿½ï¿
530,503,2012,33,Soyuz TMAï¿½ï¿,ISS,Soyuz TMAï¿½ï¿
530,529,2012,33,Soyuz TMAï¿½ï¿,ISS,Soyuz TMAï¿½ï¿
506,538,2014,40,Soyuz TMAï¿½ï¿,ISS,Soyuz TMAï¿½ï¿
506,539,2014,40,Soyuz TMAï¿½ï¿,ISS,Soyuz TMAï¿½ï¿
538,506,2014,40,Soyuz TMA-13M,ISS,Soyuz TMA-13M
538,539,2014,40,Soyuz TMA-13M,ISS,Soyuz TMA-13M
539,506,2014,40,Soyuz TMA-13M,ISS,Soyuz TMA-13M
539,538,2014,40,Soyuz TMA-13M,ISS,Soyuz TMA-13M
508,521,2014,41,Soyuz TMA-14M,ISS,Soyuz TMA-14M
508,540,2014,41,Soyuz TMA-14M,ISS,Soyuz TMA-14M
521,508,2014,41,Soyuz TMAï¿½ï¿,ISS,Soyuz TMAï¿½ï¿
